fileName,id,name,x,y,z,
building/era_a/ind_1_3x4_04.con, 41290, no name, -359.410, -1924.360, 6.454,
building/era_a/res_1_4x4_02.con, 60846, no name, -276.912, -1940.142, 6.120,
building/era_a/res_1_1x2_02.con, 55400, no name, -265.296, -1922.002, 6.137,
building/era_a/res_1_1x2_02.con, 41805, no name, -343.696, -1927.366, 6.302,
building/era_a/com_2_3x4_04.con, 57747, no name, -513.931, -1880.546, 6.505,
building/era_a/com_1_1x1_01.con, 57511, no name, -482.502, -1886.558, 7.274,
building/era_a/com_2_4x4_03.con, 46862, no name, -504.400, -1894.587, 6.831,
building/era_a/ind_1_1x2_02.con, 45267, no name, -435.149, -1873.218, 7.479,
building/era_a/com_1_1x2_01.con, 43020, no name, -438.155, -1888.933, 7.581,
building/era_a/com_1_1x2_02.con, 42436, no name, -436.652, -1881.076, 7.543,
building/era_a/com_1_1x1_02.con, 41802, no name, -474.644, -1888.062, 7.425,
building/era_a/com_1_4x4_04.con, 41596, no name, -431.391, -1853.574, 7.254,
building/era_a/com_1_3x4_01.con, 41588, no name, -446.354, -1846.639, 7.204,
building/era_a/com_1_2x2_01.con, 41474, no name, -464.667, -1814.628, 6.806,
building/era_a/ind_1_2x2_02.con, 41267, no name, -415.333, -1897.372, 7.430,
building/era_a/ind_1_4x4_01.con, 41263, no name, -391.761, -1901.881, 7.036,
building/era_a/com_2_1x2_01.con, 41256, no name, -500.025, -1807.864, 6.278,
building/era_a/ind_1_3x4_01.con, 41117, no name, -459.883, -1917.358, 7.503,
building/era_a/com_1_3x4_03.con, 41106, no name, -450.864, -1870.212, 7.479,
building/era_a/ind_2_1x2_01.con, 41041, no name, -442.665, -1912.506, 7.573,
building/era_a/com_2_3x4_04.con, 26994, no name, -484.310, -1810.871, 6.483,
building/era_a/res_1_2x3_01.con, 57181, no name, -494.288, -1884.303, 7.042,
building/era_a/res_1_1x2_02.con, 42900, no name, -453.870, -1885.927, 7.581,
building/era_a/res_2_1x2_01.con, 41857, no name, -427.633, -1833.931, 7.048,
building/era_a/res_2_1x2_01.con, 41852, no name, -426.130, -1826.073, 7.016,
building/era_a/res_2_2x2_02.con, 41848, no name, -420.869, -1798.572, 6.992,
building/era_a/res_2_1x2_01.con, 41831, no name, -405.359, -1823.939, 6.995,
building/era_a/res_2_1x2_01.con, 41827, no name, -397.502, -1825.443, 6.990,
building/era_a/res_2_1x2_01.con, 41780, no name, -395.247, -1813.656, 6.990,
building/era_a/res_2_1x2_02.con, 41779, no name, -403.104, -1812.153, 6.995,
building/era_a/res_1_2x2_01.con, 41614, no name, -442.596, -1826.996, 7.025,
building/era_a/res_2_2x3_02.con, 24120, no name, -385.716, -1827.698, 6.989,
building/era_a/ind_1_3x4_04.con, 47219, no name, -364.260, -1907.142, 6.556,
building/era_a/ind_1_4x4_02.con, 43055, no name, -336.762, -1912.403, 6.271,
building/era_a/res_1_1x2_02.con, 63728, no name, -285.691, -1922.173, 6.121,
building/era_a/res_2_2x2_01.con, 58589, no name, -269.733, -1860.067, 7.210,
building/era_a/res_1_3x4_03.con, 53438, no name, -309.262, -1917.664, 6.148,
building/era_a/res_2_2x2_01.con, 41877, no name, -263.720, -1828.637, 7.290,
building/era_a/res_2_3x4_03.con, 41870, no name, -259.962, -1808.994, 7.540,
building/era_a/res_2_1x2_02.con, 41815, no name, -285.242, -1834.701, 7.242,
building/era_a/res_2_1x2_01.con, 41808, no name, -293.100, -1833.198, 7.229,
building/era_a/res_2_3x4_02.con, 41788, no name, -332.387, -1825.682, 7.124,
building/era_a/res_2_3x4_03.con, 41781, no name, -355.960, -1821.172, 7.052,
building/era_a/res_2_2x2_01.con, 41752, no name, -291.426, -1845.736, 7.237,
building/era_a/res_2_4x4_02.con, 41745, no name, -314.998, -1841.226, 7.181,
building/era_a/res_2_3x4_02.con, 41363, no name, -366.072, -1831.456, 7.030,
building/era_a/res_2_3x4_01.con, 39760, no name, -273.492, -1879.710, 6.859,
building/era_a/res_1_1x2_02.con, 30421, no name, -293.548, -1920.670, 6.124,
building/era_a/res_2_3x4_02.con, 26242, no name, -308.815, -1830.192, 7.193,
building/era_a/res_2_3x4_02.con, 25160, no name, -379.532, -1816.663, 6.995,
building/era_a/res_2_3x4_04.con, 22973, no name, -342.500, -1835.965, 7.100,
building/era_a/res_1_2x2_01.con, 10136, no name, -277.252, -1899.353, 6.405,
building/era_a/res_1_1x1_02.con, 64943, no name, -246.405, -1929.688, 6.068,
building/era_a/res_1_3x4_01.con, 62931, no name, -225.839, -1949.913, 5.935,
building/era_a/res_1_3x4_02.con, 58887, no name, -249.411, -1945.404, 6.068,
building/era_a/res_1_1x2_01.con, 57922, no name, -210.124, -1952.919, 5.860,
building/era_a/res_1_1x1_02.con, 57170, no name, -238.547, -1931.192, 6.026,
building/era_a/res_1_1x2_01.con, 55959, no name, -202.266, -1954.423, 5.845,
building/era_a/res_1_4x4_04.con, 48361, no name, -171.759, -1943.968, 5.844,
building/era_a/res_1_3x4_03.con, 26843, no name, -199.260, -1938.708, 5.845,
building/era_a/res_1_4x4_03.con, 63463, no name, -157.426, -1783.811, 6.800,
building/era_a/res_1_3x4_02.con, 61665, no name, -222.832, -1934.198, 5.935,
building/era_a/res_1_4x4_04.con, 45113, no name, -261.537, -1902.359, 6.405,
building/era_a/res_1_4x4_01.con, 41866, no name, -255.521, -1870.931, 7.086,
building/era_a/res_1_4x4_04.con, 41708, no name, -249.508, -1839.501, 7.258,
building/era_a/res_1_1x2_02.con, 41707, no name, -241.240, -1796.286, 7.803,
building/era_a/res_1_3x4_03.con, 41699, no name, -244.247, -1812.000, 7.540,
building/era_a/res_1_3x4_01.con, 41302, no name, -184.918, -1778.552, 7.026,
building/era_a/res_1_3x4_01.con, 33423, no name, -208.483, -1774.044, 7.637,
building/era_a/com_1_3x4_03.con, 60856, no name, -499.495, -1730.587, 6.365,
building/era_a/com_1_2x3_02.con, 59295, no name, -503.253, -1750.231, 6.280,
building/era_a/com_1_1x2_02.con, 41488, no name, -473.446, -1796.659, 6.616,
building/era_a/com_1_4x4_02.con, 41434, no name, -493.090, -1792.901, 6.322,
building/era_a/res_1_2x2_02.con, 89759, no name, -500.008, -1669.401, 6.558,
building/era_a/res_1_4x4_02.con, 60690, no name, -494.234, -1703.086, 6.490,
building/era_a/res_1_1x2_01.con, 58378, no name, -405.086, -1716.069, 6.431,
building/era_a/res_1_4x4_01.con, 43585, no name, -418.546, -1701.276, 6.282,
building/era_a/res_2_1x2_02.con, 41843, no name, -418.614, -1786.786, 6.902,
building/era_a/res_1_1x2_01.con, 41799, no name, -403.582, -1708.212, 6.347,
building/era_a/res_1_2x2_02.con, 41307, no name, -410.347, -1743.571, 6.466,
building/era_a/res_2_1x2_01.con, 41245, no name, -389.200, -1739.472, 6.412,
building/era_a/res_1_1x2_02.con, 41238, no name, -386.193, -1723.757, 6.412,
building/era_a/res_1_4x4_03.con, 41111, no name, -424.559, -1732.707, 6.450,
building/era_a/res_1_3x4_03.con, 41012, no name, -429.820, -1760.208, 6.638,
building/era_a/res_1_3x4_04.con, 37621, no name, -413.285, -1673.776, 5.586,
building/era_a/res_1_3x4_01.con, 27085, no name, -488.973, -1675.585, 6.573,
building/era_a/res_2_4x4_02.con, 22637, no name, -435.081, -1787.709, 6.936,
building/era_a/res_2_4x4_01.con, 8365, no name, -414.856, -1767.143, 6.686,
building/era_a/res_1_3x4_01.con, 61827, no name, -396.067, -1668.925, 5.380,
building/era_a/res_1_3x4_01.con, 57882, no name, -400.576, -1692.497, 6.011,
building/era_a/res_2_2x2_02.con, 41879, no name, -256.204, -1789.350, 7.861,
building/era_a/res_1_1x2_02.con, 41583, no name, -263.479, -1763.523, 7.950,
building/era_a/res_1_1x2_01.con, 41582, no name, -255.622, -1765.026, 8.043,
building/era_a/res_2_4x4_03.con, 41575, no name, -283.119, -1759.765, 7.372,
building/era_a/res_1_3x4_04.con, 41425, no name, -268.328, -1746.305, 7.765,
building/era_a/res_2_3x4_04.con, 41375, no name, -291.898, -1741.796, 6.913,
building/era_a/res_2_3x4_02.con, 41367, no name, -315.473, -1737.286, 6.189,
building/era_a/res_2_2x2_01.con, 41234, no name, -377.413, -1741.726, 6.359,
building/era_a/res_2_3x4_03.con, 41227, no name, -357.770, -1745.484, 6.242,
building/era_a/res_2_2x3_02.con, 41223, no name, -306.691, -1755.256, 6.482,
building/era_a/res_2_4x4_01.con, 41215, no name, -330.269, -1750.745, 6.088,
building/era_a/res_2_3x4_01.con, 41208, no name, -339.048, -1732.776, 6.147,
building/era_a/res_1_1x2_02.con, 41206, no name, -378.336, -1725.260, 6.378,
building/era_a/res_2_3x4_03.con, 41199, no name, -362.621, -1728.266, 6.290,
building/era_a/res_1_1x2_01.con, 100002, no name, -484.464, -1652.013, 6.223,
building/era_a/res_1_4x4_02.con, 98961, no name, -460.021, -1620.039, 5.935,
building/era_a/res_1_1x2_02.con, 98311, no name, -497.753, -1657.616, 6.370,
building/era_a/res_1_1x2_01.con, 96844, no name, -440.378, -1623.797, 5.585,
building/era_a/res_1_3x4_03.con, 94086, no name, -399.757, -1603.062, 5.459,
building/era_a/res_1_2x2_02.con, 90384, no name, -470.884, -1634.251, 6.014,
building/era_a/res_1_1x2_02.con, 84970, no name, -485.967, -1659.870, 6.370,
building/era_a/res_1_3x4_04.con, 81385, no name, -451.241, -1638.009, 5.734,
building/era_a/res_1_2x2_01.con, 72605, no name, -428.591, -1626.052, 5.373,
building/era_a/res_1_4x4_02.con, 66115, no name, -394.497, -1575.565, 5.956,
building/era_a/res_1_2x2_01.con, 62611, no name, -409.527, -1654.133, 5.184,
building/era_a/res_1_2x2_02.con, 55849, no name, -431.598, -1641.767, 5.373,
building/era_a/res_1_4x4_02.con, 60074, no name, -390.806, -1641.425, 5.146,
building/era_a/res_1_3x4_01.con, 42300, no name, -385.545, -1613.925, 5.312,
building/era_a/res_1_4x4_03.con, 87580, no name, -153.258, -1719.447, 6.470,
building/era_a/res_1_3x4_03.con, 71773, no name, -147.997, -1691.946, 6.183,
building/era_a/res_1_3x4_01.con, 55714, no name, -197.621, -1759.831, 7.431,
building/era_a/res_1_2x2_02.con, 55288, no name, -177.984, -1763.588, 6.936,
building/era_a/res_1_2x2_01.con, 55047, no name, -228.125, -1770.286, 8.025,
building/era_a/res_1_1x2_01.con, 46604, no name, -166.202, -1765.842, 6.818,
building/era_a/res_1_1x2_02.con, 44640, no name, -239.737, -1788.428, 7.918,
building/era_a/res_1_3x4_01.con, 43491, no name, -244.759, -1750.814, 8.062,
building/era_a/res_1_3x4_02.con, 33794, no name, -221.190, -1755.322, 7.963,
building/era_a/res_1_3x4_03.con, 112711, no name, -119.065, -1774.859, 6.790,
building/era_a/res_1_4x4_03.con, 109242, no name, -131.530, -1691.024, 6.150,
building/era_a/res_1_3x4_03.con, 28799, no name, -136.791, -1718.525, 6.426,
station/street/modular_terminal.con, 57041, Tehran Branch, -675.820, -1101.781, 5.700,
station/street/modular_terminal.con, 56876, Tehran North, -589.424, -1068.438, 4.953,
industry/coffee_farm.con, 17314, Ranchi Coffee farm, -1932.000, -600.000, 3.000,
station/street/modular_terminal.con, 56882, Ranchi South, -1748.134, -699.016, 3.079,
industry/coal_mine.con, 5720, Tehran Coal mine, -640.000, -756.000, 5.150,
station/rail/modular_station/modular_station.con, 73460, Tehran, -596.735, -652.516, 5.150,
station/street/modular_terminal.con, 65606, Tehran Sidings, -674.562, -622.636, 4.859,
building/era_a/com_1_4x4_03.con, 88808, no name, 1670.163, -5699.624, 4.488,
building/era_a/com_1_4x4_01.con, 97727, no name, 1664.600, -5726.586, 4.272,
building/era_a/com_1_3x4_01.con, 82704, no name, 1713.644, -5683.279, 4.677,
building/era_a/com_1_3x4_01.con, 82414, no name, 1755.928, -5653.672, 3.639,
building/era_a/com_1_4x4_03.con, 81547, no name, 1706.919, -5668.098, 4.633,
building/era_a/com_1_3x4_04.con, 72630, no name, 1730.095, -5650.966, 4.067,
building/era_a/com_1_4x4_02.con, 72615, no name, 1690.367, -5703.046, 4.634,
building/era_a/com_1_1x2_01.con, 54907, no name, 1778.764, -5641.691, 3.314,
building/era_a/com_1_3x4_03.con, 48832, no name, 1734.194, -5667.565, 4.210,
building/era_a/com_1_1x2_01.con, 39235, no name, 1793.187, -5658.253, 3.413,
building/era_a/res_1_1x2_01.con, 81828, no name, 1771.040, -5645.467, 3.376,
building/era_a/ind_1_3x4_03.con, 120746, no name, 1883.239, -5803.595, 3.540,
building/era_a/com_1_4x4_01.con, 92628, no name, 1875.825, -5831.076, 3.500,
building/era_a/com_1_4x4_01.con, 82001, no name, 1895.724, -5818.016, 3.524,
building/era_a/com_1_2x2_02.con, 80457, no name, 1903.297, -5793.118, 3.565,
building/era_a/com_1_1x2_02.con, 72813, no name, 1888.126, -5788.082, 3.564,
building/era_a/com_1_3x4_03.con, 39344, no name, 1889.475, -5747.831, 3.649,
building/era_a/ind_1_1x1_01.con, 21992, no name, 1917.862, -5765.167, 3.585,
building/era_a/ind_1_1x2_01.con, 98209, no name, 1925.404, -5768.211, 3.561,
building/era_a/ind_1_2x3_01.con, 86114, no name, 1936.776, -5772.633, 3.483,
building/era_a/ind_1_3x4_03.con, 84211, no name, 1955.894, -5779.564, 3.271,
building/era_a/ind_1_3x4_02.con, 83333, no name, 1979.070, -5787.206, 3.079,
building/era_a/ind_1_2x2_01.con, 50554, no name, 2013.249, -5773.371, 3.509,
building/era_a/com_1_1x2_02.con, 77762, no name, 1904.311, -5664.534, 3.408,
building/era_a/com_1_1x1_02.con, 76571, no name, 1907.495, -5672.101, 3.449,
building/era_a/com_1_2x2_02.con, 74919, no name, 1894.845, -5672.980, 3.432,
building/era_a/com_1_1x2_01.con, 74868, no name, 1902.813, -5691.898, 3.514,
building/era_a/com_1_3x3_01.con, 73581, no name, 1886.887, -5654.059, 3.320,
building/era_a/com_1_1x1_02.con, 73039, no name, 1899.625, -5684.332, 3.484,
building/era_a/com_1_1x2_02.con, 71602, no name, 1897.945, -5649.400, 3.320,
building/era_a/com_1_1x1_02.con, 69078, no name, 1877.344, -5631.350, 3.193,
building/era_a/com_1_1x2_02.con, 68377, no name, 1901.127, -5656.967, 3.364,
building/era_a/ind_2_1x2_01.con, 54412, no name, 1880.524, -5638.920, 3.229,
building/era_a/com_1_1x2_02.con, 48435, no name, 1895.206, -5732.753, 3.676,
building/era_a/com_1_1x2_01.con, 42625, no name, 1902.827, -5736.670, 3.606,
building/era_a/com_1_3x4_03.con, 39348, no name, 1868.039, -5735.222, 4.016,
building/era_a/com_1_4x4_03.con, 39238, no name, 1856.047, -5706.704, 4.405,
building/era_a/com_2_4x4_03.con, 39203, no name, 1814.910, -5688.928, 3.991,
building/era_a/com_2_3x4_01.con, 39191, no name, 1835.285, -5709.902, 4.404,
building/era_a/com_2_4x4_02.con, 39085, no name, 1831.202, -5683.256, 4.106,
building/era_a/com_2_4x4_02.con, 39079, no name, 1810.584, -5656.120, 3.499,
building/era_a/com_1_3x3_02.con, 38883, no name, 1880.401, -5724.139, 3.944,
building/era_a/com_1_2x3_02.con, 38873, no name, 1851.140, -5723.233, 4.343,
building/era_a/com_2_2x2_01.con, 20120, no name, 1799.812, -5668.898, 3.570,
building/era_a/res_1_2x3_01.con, 65348, no name, 1893.174, -5638.048, 3.246,
building/era_a/res_1_1x1_01.con, 39497, no name, 1808.971, -5628.670, 3.288,
building/era_a/ind_1_2x2_01.con, 100796, no name, 2039.599, -5752.371, 4.184,
building/era_a/ind_1_3x4_01.con, 99689, no name, 2056.978, -5702.417, 4.740,
building/era_a/ind_1_1x2_02.con, 90433, no name, 1936.095, -5746.629, 3.548,
building/era_a/ind_1_1x2_01.con, 88601, no name, 1928.057, -5743.405, 3.583,
building/era_a/ind_2_1x2_01.con, 81534, no name, 1932.373, -5684.080, 3.378,
building/era_a/ind_2_1x1_02.con, 80604, no name, 1928.887, -5691.330, 3.460,
building/era_a/ind_1_4x4_02.con, 80571, no name, 1956.351, -5754.279, 3.361,
building/era_a/ind_1_4x4_01.con, 80303, no name, 2047.565, -5729.296, 4.438,
building/era_a/ind_2_2x3_01.con, 79631, no name, 1945.223, -5658.564, 3.280,
building/era_a/ind_1_1x2_01.con, 79473, no name, 1933.209, -5719.851, 3.548,
building/era_a/ind_2_4x4_01.con, 79420, no name, 1959.551, -5665.730, 3.309,
building/era_a/ind_2_1x2_01.con, 79221, no name, 1939.463, -5669.638, 3.227,
building/era_a/ind_2_1x2_01.con, 76613, no name, 1935.899, -5676.850, 3.295,
building/era_a/ind_2_3x4_04.con, 74667, no name, 1976.515, -5641.436, 4.674,
building/era_a/ind_1_4x4_04.con, 73736, no name, 1997.543, -5620.534, 5.140,
building/era_a/ind_1_4x4_02.con, 72953, no name, 1989.219, -5765.236, 3.066,
building/era_a/ind_2_3x4_03.con, 59581, no name, 1946.773, -5691.054, 3.378,
building/era_a/ind_1_2x2_02.con, 42321, no name, 1938.218, -5709.016, 3.543,
building/era_a/res_1_4x4_01.con, 84975, no name, 1662.695, -5524.934, 2.850,
building/era_a/com_1_1x2_01.con, 40419, no name, 1758.326, -5634.035, 3.440,
building/era_a/com_1_2x3_02.con, 33010, no name, 1747.523, -5640.017, 3.635,
building/era_a/res_1_1x2_01.con, 100737, no name, 1768.197, -5509.692, 2.457,
building/era_a/res_2_2x3_01.con, 98526, no name, 1762.934, -5520.720, 2.359,
building/era_a/res_1_1x2_02.con, 94213, no name, 1728.575, -5545.804, 2.214,
building/era_a/res_1_1x2_01.con, 87073, no name, 1752.407, -5514.901, 2.370,
building/era_a/res_1_3x4_03.con, 81239, no name, 1694.253, -5523.667, 2.602,
building/era_a/res_1_3x4_02.con, 80157, no name, 1689.308, -5539.309, 2.540,
building/era_a/res_1_1x1_02.con, 66250, no name, 1744.882, -5529.899, 2.265,
building/era_a/res_1_3x4_01.con, 41113, no name, 1715.110, -5536.544, 2.332,
building/era_a/res_2_1x2_02.con, 39576, no name, 1781.096, -5599.744, 3.118,
building/era_a/res_2_1x2_02.con, 39572, no name, 1776.410, -5592.700, 2.960,
building/era_a/res_2_2x3_02.con, 39558, no name, 1768.804, -5582.534, 2.890,
building/era_a/res_2_3x4_03.con, 39545, no name, 1754.473, -5566.949, 2.521,
building/era_a/res_1_1x2_02.con, 39533, no name, 1756.087, -5592.343, 2.667,
building/era_a/res_1_2x2_01.con, 39532, no name, 1763.779, -5602.472, 2.964,
building/era_a/res_1_4x4_02.con, 38048, no name, 1714.773, -5555.617, 2.236,
building/era_a/res_1_1x2_02.con, 36849, no name, 1765.645, -5630.267, 3.352,
building/era_a/res_1_2x2_02.con, 33823, no name, 1676.323, -5513.874, 2.822,
building/era_a/res_1_4x4_01.con, 21577, no name, 1741.683, -5576.786, 2.278,
building/era_a/res_1_1x2_01.con, 107419, no name, 1666.199, -5423.502, 0.591,
building/era_a/res_1_1x2_01.con, 99411, no name, 1667.242, -5414.651, 0.468,
building/era_a/res_1_1x1_02.con, 93206, no name, 1661.011, -5482.678, 2.547,
building/era_a/res_1_1x2_02.con, 89865, no name, 1666.306, -5432.216, 0.783,
building/era_a/res_1_3x4_04.con, 86115, no name, 1666.258, -5449.198, 1.363,
building/era_a/res_1_2x2_01.con, 77690, no name, 1663.829, -5470.269, 2.146,
building/era_a/res_1_1x1_01.con, 105387, no name, 1680.082, -5391.261, 0.351,
building/era_a/res_1_2x2_01.con, 105078, no name, 1671.731, -5401.983, 0.371,
building/era_a/res_1_1x2_01.con, 100329, no name, 1779.063, -5487.719, 2.673,
building/era_a/res_1_1x1_02.con, 97192, no name, 1682.471, -5421.933, 0.557,
building/era_a/res_1_3x4_03.con, 92817, no name, 1682.502, -5439.495, 1.028,
building/era_a/res_2_2x2_02.con, 92727, no name, 1773.471, -5498.706, 2.563,
building/era_a/res_1_2x2_02.con, 91277, no name, 1676.854, -5485.539, 2.533,
building/era_a/res_2_3x4_03.con, 91101, no name, 1759.473, -5500.112, 2.503,
building/era_a/res_2_4x4_02.con, 89731, no name, 1772.433, -5474.775, 2.755,
building/era_a/res_1_1x2_01.con, 89456, no name, 1749.681, -5383.106, 0.475,
building/era_a/res_1_1x1_01.con, 88253, no name, 1783.055, -5480.452, 2.754,
building/era_a/res_1_1x2_02.con, 86181, no name, 1742.100, -5386.862, 0.456,
building/era_a/res_1_3x4_04.con, 84475, no name, 1726.438, -5393.279, 0.409,
building/era_a/res_1_1x2_02.con, 77774, no name, 1776.420, -5383.281, 0.740,
building/era_a/res_1_2x3_02.con, 72183, no name, 1706.113, -5399.226, 0.361,
building/era_a/res_1_2x3_01.con, 70466, no name, 1784.013, -5393.940, 1.264,
building/era_a/res_1_1x2_02.con, 58539, no name, 1783.434, -5457.745, 2.904,
building/era_a/res_1_1x2_02.con, 57560, no name, 1771.279, -5376.232, 0.552,
building/era_a/res_1_3x4_04.con, 36758, no name, 1680.846, -5464.802, 1.891,
building/era_a/res_2_4x4_01.con, 29774, no name, 1798.719, -5415.596, 2.624,
building/era_a/com_1_4x4_01.con, 82381, no name, 1821.214, -5606.174, 3.233,
building/era_a/ind_1_1x2_02.con, 76732, no name, 1843.481, -5556.901, 3.110,
building/era_a/com_1_1x1_01.con, 74172, no name, 1874.164, -5623.780, 3.163,
building/era_a/ind_1_1x1_01.con, 68977, no name, 1850.796, -5571.210, 3.123,
building/era_a/com_1_1x2_01.con, 67870, no name, 1888.404, -5626.695, 3.193,
building/era_a/com_1_1x2_02.con, 39360, no name, 1885.225, -5619.127, 3.163,
building/era_a/ind_1_3x4_01.con, 39139, no name, 1845.850, -5613.179, 3.166,
building/era_a/ind_2_1x2_02.con, 39136, no name, 1890.229, -5594.151, 3.265,
building/era_a/ind_2_2x2_01.con, 39099, no name, 1912.567, -5565.277, 4.112,
building/era_a/ind_2_4x4_01.con, 39095, no name, 1889.267, -5576.957, 3.375,
building/era_a/ind_2_3x4_01.con, 21016, no name, 1904.878, -5587.164, 3.647,
building/era_a/res_2_3x4_01.con, 82213, no name, 1836.210, -5542.666, 3.093,
building/era_a/res_2_1x2_02.con, 81145, no name, 1833.523, -5508.167, 3.051,
building/era_a/res_1_1x2_02.con, 79355, no name, 1847.141, -5564.021, 3.116,
building/era_a/res_2_1x2_01.con, 75390, no name, 1836.728, -5515.790, 3.061,
building/era_a/res_2_1x2_01.con, 73186, no name, 1840.122, -5523.281, 3.072,
building/era_a/res_2_1x2_02.con, 71849, no name, 1860.601, -5606.983, 3.133,
building/era_a/res_2_4x4_01.con, 71179, no name, 1824.329, -5517.419, 3.059,
building/era_a/res_2_1x2_02.con, 70864, no name, 1854.405, -5592.232, 3.133,
building/era_a/res_2_2x2_02.con, 67648, no name, 1852.788, -5548.767, 3.107,
building/era_a/res_2_1x2_02.con, 59614, no name, 1847.270, -5537.949, 3.093,
building/era_a/res_1_1x1_02.con, 58075, no name, 1843.654, -5530.668, 3.084,
building/era_a/res_2_1x2_01.con, 45133, no name, 1882.834, -5597.495, 3.159,
building/era_a/res_2_1x1_01.con, 39476, no name, 1922.431, -5535.336, 4.158,
building/era_a/res_2_1x2_02.con, 39472, no name, 1910.499, -5523.298, 3.520,
building/era_a/res_2_1x2_02.con, 39471, no name, 1916.623, -5529.162, 3.849,
building/era_a/res_2_2x2_01.con, 39365, no name, 1799.087, -5615.468, 3.295,
building/era_a/res_2_2x3_02.con, 39214, no name, 1900.791, -5515.073, 3.105,
building/era_a/res_2_3x4_03.con, 39206, no name, 1883.183, -5503.245, 2.850,
building/era_a/res_2_2x3_01.con, 39092, no name, 1843.341, -5596.879, 3.155,
building/era_a/ind_2_1x2_01.con, 84575, no name, 1992.033, -5604.535, 5.426,
building/era_a/ind_2_1x2_02.con, 84082, no name, 1965.808, -5597.672, 4.980,
building/era_a/ind_1_1x2_01.con, 82023, no name, 1968.164, -5551.587, 4.457,
building/era_a/ind_1_2x3_01.con, 80713, no name, 2020.111, -5606.615, 6.254,
building/era_a/ind_1_1x2_02.con, 80617, no name, 2032.812, -5604.663, 5.679,
building/era_a/ind_1_2x2_01.con, 78395, no name, 2018.516, -5590.545, 6.200,
building/era_a/ind_2_1x2_02.con, 78300, no name, 1973.060, -5621.419, 5.066,
building/era_a/ind_1_2x3_02.con, 76649, no name, 2002.359, -5597.094, 6.250,
building/era_a/ind_1_2x2_01.con, 76149, no name, 2006.246, -5530.105, 3.514,
building/era_a/ind_1_1x2_02.con, 74068, no name, 2030.087, -5542.887, 3.849,
building/era_a/ind_1_1x1_01.con, 71111, no name, 1961.453, -5590.466, 4.851,
building/era_a/ind_1_2x2_01.con, 65773, no name, 2035.610, -5554.750, 4.315,
building/era_a/ind_1_2x2_02.con, 50500, no name, 2045.824, -5603.389, 5.209,
building/era_a/ind_2_4x4_01.con, 42919, no name, 1959.185, -5637.383, 4.289,
building/era_a/ind_1_1x1_02.con, 39353, no name, 1931.564, -5554.743, 4.515,
building/era_a/ind_2_1x2_02.con, 39294, no name, 1924.009, -5559.036, 4.409,
building/era_a/ind_2_3x4_04.con, 39256, no name, 1926.483, -5575.948, 4.291,
building/era_a/ind_1_2x2_02.con, 29440, no name, 2042.685, -5570.697, 4.886,
building/era_a/res_1_1x2_02.con, 84634, no name, 1967.354, -5577.034, 4.721,
building/era_a/res_1_1x1_01.con, 84260, no name, 1957.095, -5583.261, 4.721,
building/era_a/res_1_1x1_01.con, 81848, no name, 1971.712, -5584.242, 4.851,
building/era_a/res_1_1x1_02.con, 79510, no name, 2002.176, -5514.129, 3.477,
building/era_a/res_1_1x2_02.con, 78542, no name, 1961.320, -5555.633, 4.528,
building/era_a/res_1_1x2_01.con, 77526, no name, 1940.627, -5567.987, 4.524,
building/era_a/res_1_2x3_01.con, 75828, no name, 1970.506, -5531.718, 4.236,
building/era_a/res_1_1x2_02.con, 75574, no name, 1995.096, -5517.961, 3.584,
building/era_a/res_1_4x4_03.con, 56187, no name, 1985.381, -5541.655, 4.040,
building/era_a/res_2_2x2_01.con, 39484, no name, 1933.564, -5523.705, 4.120,
building/era_a/res_1_2x2_02.con, 38860, no name, 1956.593, -5539.826, 4.512,
building/era_a/res_1_2x2_01.con, 38086, no name, 1984.519, -5523.788, 3.838,
building/era_a/res_1_1x1_02.con, 34800, no name, 2016.763, -5524.483, 3.437,
building/era_a/res_1_1x2_01.con, 89418, no name, 1817.333, -5498.792, 3.032,
building/era_a/res_1_1x2_01.con, 85923, no name, 1811.692, -5475.596, 3.009,
building/era_a/res_2_1x1_02.con, 82178, no name, 1830.562, -5500.386, 3.041,
building/era_a/res_2_1x2_02.con, 79614, no name, 1810.736, -5467.672, 3.005,
building/era_a/res_1_1x2_01.con, 79279, no name, 1903.682, -5404.671, 1.299,
building/era_a/res_1_1x2_01.con, 79059, no name, 1815.608, -5412.211, 2.829,
building/era_a/res_1_1x2_01.con, 78792, no name, 1811.187, -5405.455, 2.552,
building/era_a/res_2_1x1_01.con, 75440, no name, 1836.131, -5467.734, 2.970,
building/era_a/res_1_1x2_01.con, 75112, no name, 1913.298, -5391.575, 1.318,
building/era_a/res_2_1x2_02.con, 74158, no name, 1854.909, -5484.760, 2.892,
building/era_a/res_2_1x2_01.con, 74152, no name, 1868.661, -5494.570, 2.857,
building/era_a/res_1_2x3_02.con, 72784, no name, 1918.277, -5420.678, 1.130,
building/era_a/res_1_1x2_01.con, 72264, no name, 1909.602, -5410.999, 1.234,
building/era_a/res_2_1x2_02.con, 71980, no name, 1914.104, -5460.841, 1.786,
building/era_a/res_2_1x2_01.con, 70877, no name, 1848.389, -5479.382, 2.918,
building/era_a/res_2_2x2_02.con, 60678, no name, 1908.584, -5500.894, 3.033,
building/era_a/res_2_1x2_02.con, 59311, no name, 1861.672, -5489.826, 2.872,
building/era_a/res_2_1x2_01.con, 58816, no name, 1847.012, -5404.324, 2.363,
