id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
79915, 79881, -621.452, -575.880, 5.150, 79880, -612.912, -589.410, 5.150,false,false,true,,
79914, 79876, -601.171, -608.015, 5.150, 79877, -602.238, -606.324, 5.150,false,false,true,,
79913, 79875, -600.103, -609.706, 5.150, 79874, -591.564, -623.237, 5.150,false,false,true,,
79912, 79847, -636.354, -561.635, 5.150, 77363, -637.422, -559.944, 5.150,false,false,true,,
79794, 79880, -612.912, -589.410, 5.150, 79879, -611.845, -591.102, 5.150,false,false,true,,
77589, 73699, -600.020, -628.574, 5.150, 73669, -598.953, -630.265, 5.150,false,false,true,,
77381, 77041, -632.043, -577.834, 5.150, 77049, -640.583, -564.303, 5.150,false,false,true,,
77364, 79878, -610.777, -592.793, 5.150, 79879, -611.845, -591.102, 5.150,false,false,true,,
77360, 74558, -609.627, -613.352, 5.150, 75128, -610.695, -611.661, 5.150,false,false,true,,
77318, 73304, -597.886, -631.957, 5.150, 73669, -598.953, -630.265, 5.150,false,false,true,,
77316, 79877, -602.238, -606.324, 5.150, 79878, -610.777, -592.793, 5.150,false,false,true,,
77314, 77356, -606.466, -608.992, 5.150, 77357, -615.006, -595.462, 5.150,false,false,true,,
77312, 77362, -626.747, -576.857, 5.150, 77384, -627.815, -575.166, 5.150,false,false,true,,
77307, 73252, -589.346, -645.487, 5.150, 73304, -597.886, -631.957, 5.150,false,false,true,,
77305, 77035, -630.976, -579.525, 5.150, 76320, -629.908, -581.217, 5.150,false,false,true,,
77302, 74558, -609.627, -613.352, 5.150, 74175, -608.560, -615.043, 5.150,false,false,true,,
77300, 77035, -630.976, -579.525, 5.150, 77041, -632.043, -577.834, 5.150,false,false,true,,
77299, 77353, -595.792, -625.906, 5.150, 77352, -594.725, -627.597, 5.150,false,false,true,,
77280, 77349, -585.118, -642.819, 5.150, 77350, -593.657, -629.288, 5.150,false,false,true,,
77057, 75314, -619.234, -598.130, 5.150, 75994, -620.302, -596.439, 5.150,false,false,true,,
77050, 76260, -621.369, -594.747, 5.150, 75994, -620.302, -596.439, 5.150,false,false,true,,
77048, 77359, -617.141, -592.079, 5.150, 77358, -616.073, -593.770, 5.150,false,false,true,,
77045, 79876, -601.171, -608.015, 5.150, 79875, -600.103, -609.706, 5.150,false,false,true,,
77044, 77350, -593.657, -629.288, 5.150, 77352, -594.725, -627.597, 5.150,false,false,true,,
77042, 76320, -629.908, -581.217, 5.150, 76260, -621.369, -594.747, 5.150,false,false,true,,
77037, 77355, -605.399, -610.684, 5.150, 77354, -604.331, -612.375, 5.150,false,false,true,,
76544, 77354, -604.331, -612.375, 5.150, 77353, -595.792, -625.906, 5.150,false,false,true,,
76001, 74175, -608.560, -615.043, 5.150, 73699, -600.020, -628.574, 5.150,false,false,true,,
75878, 77362, -626.747, -576.857, 5.150, 77361, -625.680, -578.548, 5.150,false,false,true,,
75103, 77357, -615.006, -595.462, 5.150, 77358, -616.073, -593.770, 5.150,false,false,true,,
73870, 77384, -627.815, -575.166, 5.150, 79847, -636.354, -561.635, 5.150,false,false,true,,
73689, 77361, -625.680, -578.548, 5.150, 77359, -617.141, -592.079, 5.150,false,false,true,,
72842, 75128, -610.695, -611.661, 5.150, 75314, -619.234, -598.130, 5.150,false,false,true,,
71668, 77355, -605.399, -610.684, 5.150, 77356, -606.466, -608.992, 5.150,false,false,true,,
70452, 79874, -591.564, -623.237, 5.150, 79873, -590.496, -624.928, 5.150,false,false,true,,
65103, 56854, -234.570, -993.359, 5.288, 42816, -294.849, -1037.219, 4.785,false,false,false,standard/country_large_old.lua,
79778, 75740, -467.471, -794.470, 5.004, 77272, -426.317, -827.262, 4.872,false,false,true,,
79777, 77271, -504.946, -753.129, 5.101, 75740, -467.471, -794.470, 5.004,false,false,true,,
79773, 72684, -504.860, -760.994, 5.093, 77272, -426.317, -827.262, 4.872,false,false,true,,
79765, 77272, -426.317, -827.262, 4.872, 77251, -381.750, -851.409, 4.713,false,false,true,,
77388, 79776, -379.643, -846.875, 4.713, 79774, -423.668, -823.021, 4.872,false,false,true,,
77242, 79774, -423.668, -823.021, 4.872, 75740, -467.471, -794.470, 5.004,false,false,true,,
77033, 79774, -423.668, -823.021, 4.872, 77271, -504.946, -753.129, 5.101,false,false,true,,
59604, 75740, -467.471, -794.470, 5.004, 72684, -504.860, -760.994, 5.093,false,false,true,,
79767, 77251, -381.750, -851.409, 4.713, 74465, -334.562, -869.900, 4.528,false,false,true,,
77230, 51689, -232.460, -882.188, 3.795, 67178, -283.276, -877.777, 4.317,false,false,true,,
76194, 74465, -334.562, -869.900, 4.528, 77078, -284.198, -882.691, 4.317,false,false,true,,
75969, 74318, -333.027, -865.141, 4.528, 79776, -379.643, -846.875, 4.713,false,false,true,,
40669, 67346, -232.407, -887.188, 3.795, 77078, -284.198, -882.691, 4.317,false,false,true,,
74790, 67178, -283.276, -877.777, 4.317, 74318, -333.027, -865.141, 4.528,false,false,true,,
62162, 45535, -174.292, -949.499, 4.965, 56854, -234.570, -993.359, 5.288,false,false,false,standard/country_large_old.lua,
55081, 55435, -96.659, -897.567, 2.247, 45535, -174.292, -949.499, 4.965,false,false,false,standard/country_large_old.lua,
77229, 51680, -190.354, -878.519, 3.030, 51689, -232.460, -882.188, 3.795,false,false,true,,
77228, 51090, -101.065, -850.508, 1.147, 51680, -190.354, -878.519, 3.030,false,false,true,,
51185, 51671, -98.965, -855.046, 1.147, 21005, -189.555, -883.454, 3.030,false,false,true,,
13750, 21005, -189.555, -883.454, 3.030, 67346, -232.407, -887.188, 3.795,false,false,true,,
77227, 24440, -19.041, -801.152, 0.400, 51090, -101.065, -850.508, 1.147,false,false,true,,
74736, 67807, -16.052, -805.161, 0.400, 51671, -98.965, -855.046, 1.147,false,false,true,,
34767, 56883, -15.176, -851.913, 1.049, 55435, -96.659, -897.567, 2.247,false,false,false,standard/country_large_old.lua,
55553, 55541, -784.999, -486.877, 3.663, 49948, -807.135, -400.524, 3.976,false,false,false,standard/country_large_old.lua,
51183, 77373, -759.511, -311.535, 5.103, 77374, -779.683, -242.038, 5.080,false,false,true,,
65027, 49946, -820.008, -243.351, 3.300, 49947, -821.248, -323.341, 4.375,false,false,false,standard/country_large_old.lua,
62820, 49947, -821.248, -323.341, 4.375, 49948, -807.135, -400.524, 3.976,false,false,false,standard/country_large_old.lua,
79944, 79848, -704.211, -436.154, 5.137, 79813, -657.202, -518.915, 5.149,false,false,true,,
79942, 79806, -684.861, -477.350, 5.144, 79849, -663.761, -517.793, 5.148,false,false,true,,
79941, 79848, -704.211, -436.154, 5.137, 79806, -684.861, -477.350, 5.144,false,false,true,,
79931, 79807, -710.618, -434.516, 5.136, 79849, -663.761, -517.793, 5.148,false,false,true,,
79851, 77262, -722.672, -396.258, 5.128, 79848, -704.211, -436.154, 5.137,false,false,true,,
79824, 79806, -684.861, -477.350, 5.144, 79813, -657.202, -518.915, 5.149,false,false,true,,
77573, 77372, -727.282, -398.193, 5.128, 79807, -710.618, -434.516, 5.136,false,false,true,,
73750, 79807, -710.618, -434.516, 5.136, 79806, -684.861, -477.350, 5.144,false,false,true,,
79760, 77262, -722.672, -396.258, 5.128, 77263, -754.757, -309.987, 5.103,false,false,true,,
77383, 77372, -727.282, -398.193, 5.128, 77373, -759.511, -311.535, 5.103,false,false,true,,
77343, 77263, -754.757, -309.987, 5.103, 77335, -774.839, -240.800, 5.080,false,false,true,,
63748, 49944, -874.453, -105.922, 2.721, 49945, -847.231, -174.636, 3.255,false,false,false,standard/country_large_old.lua,
58978, 49945, -847.231, -174.636, 3.255, 49946, -820.008, -243.351, 3.300,false,false,false,standard/country_large_old.lua,
77333, 77374, -779.683, -242.038, 5.080, 77377, -792.261, -187.093, 5.059,false,false,true,,
77276, 77377, -792.261, -187.093, 5.059, 77375, -802.059, -131.586, 5.037,false,false,true,,
77274, 77335, -774.839, -240.800, 5.080, 77266, -787.361, -186.100, 5.059,false,false,true,,
77264, 77266, -787.361, -186.100, 5.059, 77265, -797.115, -130.841, 5.037,false,false,true,,
65302, 49943, -857.955, -29.213, 2.283, 49944, -874.453, -105.922, 2.721,false,false,false,standard/country_large_old.lua,
77252, 77375, -802.059, -131.586, 5.037, 77376, -812.084, -39.199, 5.000,false,false,true,,
12609, 77265, -797.115, -130.841, 5.037, 77269, -807.095, -38.866, 5.000,false,false,true,,
57330, 48836, 1646.440, -5733.027, 3.950, 46930, 1583.836, -5794.870, 6.450,false,false,false,standard/town_medium_old.lua,
73982, 59881, 1586.704, -5668.408, 4.559, 73714, 1531.719, -5599.704, 4.039,false,false,false,standard/town_medium_old.lua,
59882, 48836, 1646.440, -5733.027, 3.950, 59881, 1586.704, -5668.408, 4.559,false,false,false,standard/town_medium_old.lua,
48837, 38941, 1711.967, -5674.304, 4.333, 48836, 1646.440, -5733.027, 3.950,false,false,false,standard/town_medium_old.lua,
38942, 38938, 1787.433, -5629.040, 3.000, 38941, 1711.967, -5674.304, 4.333,false,false,false,standard/town_medium_old.lua,
54921, 39320, 1883.604, -5832.947, 3.200, 51860, 1867.330, -5919.429, 2.750,false,false,false,standard/town_medium_old.lua,
39321, 6909, 1911.337, -5749.431, 3.290, 39320, 1883.604, -5832.947, 3.200,false,false,false,standard/town_medium_old.lua,
73560, 6909, 1911.337, -5749.431, 3.290, 21273, 1994.130, -5779.241, 2.750,false,false,false,standard/town_large_old.lua,
44629, 21273, 1994.130, -5779.241, 2.750, 33360, 2031.765, -5792.792, 3.760,false,false,false,standard/town_large_old.lua,
70122, 38937, 1868.567, -5594.960, 2.829, 70292, 1922.708, -5723.602, 3.248,false,false,false,standard/town_small_old.lua,
67776, 6909, 1911.337, -5749.431, 3.290, 70292, 1922.708, -5723.602, 3.248,false,false,false,standard/town_medium_old.lua,
38951, 38943, 1837.687, -5701.279, 4.075, 6909, 1911.337, -5749.431, 3.290,false,false,false,standard/town_medium_old.lua,
38944, 38938, 1787.433, -5629.040, 3.000, 38943, 1837.687, -5701.279, 4.075,false,false,false,standard/town_medium_old.lua,
78179, 39296, 1948.408, -5669.621, 2.900, 80635, 1986.188, -5619.786, 4.840,false,false,false,standard/town_medium_old.lua,
70415, 70292, 1922.708, -5723.602, 3.248, 39296, 1948.408, -5669.621, 2.900,false,false,false,standard/town_medium_old.lua,
115695, 59851, 1578.764, -5476.224, 2.750, 117372, 1526.166, -5546.775, 3.500,false,false,false,standard/town_medium_old.lua,
39502, 21748, 1733.589, -5559.436, 1.900, 39501, 1658.264, -5513.950, 2.550,false,false,false,standard/town_medium_old.lua,
38940, 38938, 1787.433, -5629.040, 3.000, 21748, 1733.589, -5559.436, 1.900,false,false,false,standard/town_medium_old.lua,
106004, 59851, 1578.764, -5476.224, 2.750, 110543, 1503.351, -5430.871, 1.950,false,false,false,standard/town_medium_old.lua,
59852, 39501, 1658.264, -5513.950, 2.550, 59851, 1578.764, -5476.224, 2.750,false,false,false,standard/town_medium_old.lua,
63936, 21748, 1733.589, -5559.436, 1.900, 39167, 1819.605, -5433.469, 2.700,false,false,false,standard/town_small_old.lua,
62257, 61433, 1674.080, -5427.383, 0.369, 60847, 1688.381, -5394.252, 0.050,false,false,false,standard/town_medium_old.lua,
61434, 39501, 1658.264, -5513.950, 2.550, 61433, 1674.080, -5427.383, 0.369,false,false,false,standard/town_medium_old.lua,
59493, 39267, 1769.819, -5360.907, 0.200, 60847, 1688.381, -5394.252, 0.050,false,false,false,standard/town_medium_old.lua,
71512, 38937, 1868.567, -5594.960, 2.829, 39167, 1819.605, -5433.469, 2.700,false,false,false,standard/town_small_old.lua,
39144, 38945, 1946.941, -5554.942, 4.244, 39143, 1883.371, -5494.092, 2.550,false,false,false,standard/town_medium_old.lua,
38946, 38937, 1868.567, -5594.960, 2.829, 38945, 1946.941, -5554.942, 4.244,false,false,false,standard/town_medium_old.lua,
38939, 38937, 1868.567, -5594.960, 2.829, 38938, 1787.433, -5629.040, 3.000,false,false,false,standard/town_medium_old.lua,
78653, 38945, 1946.941, -5554.942, 4.244, 80635, 1986.188, -5619.786, 4.840,false,false,false,standard/town_small_old.lua,
68529, 49577, 2060.134, -5591.926, 4.843, 40340, 2006.776, -5603.765, 5.950,false,false,false,standard/town_medium_old.lua,
55947, 80635, 1986.188, -5619.786, 4.840, 40340, 2006.776, -5603.765, 5.950,false,false,false,standard/town_medium_old.lua,
49578, 39103, 2023.652, -5511.845, 3.134, 49577, 2060.134, -5591.926, 4.843,false,false,false,standard/town_medium_old.lua,
39104, 38945, 1946.941, -5554.942, 4.244, 39103, 2023.652, -5511.845, 3.134,false,false,false,standard/town_medium_old.lua,
43910, 43569, 1946.450, -5442.860, 0.700, 39143, 1883.371, -5494.092, 2.550,false,false,false,standard/town_small_old.lua,
42319, 39391, 1887.519, -5377.507, 1.087, 43569, 1946.450, -5442.860, 0.700,false,false,false,standard/town_medium_old.lua,
39392, 39167, 1819.605, -5433.469, 2.700, 39391, 1887.519, -5377.507, 1.087,false,false,false,standard/town_medium_old.lua,
39268, 39167, 1819.605, -5433.469, 2.700, 39267, 1769.819, -5360.907, 0.200,false,false,false,standard/town_medium_old.lua,
39168, 39143, 1883.371, -5494.092, 2.550, 39167, 1819.605, -5433.469, 2.700,false,false,false,standard/town_medium_old.lua,
59561, 43569, 1946.450, -5442.860, 0.700, 39103, 2023.652, -5511.845, 3.134,false,false,false,standard/town_medium_old.lua,
40707, 39267, 1769.819, -5360.907, 0.200, 58460, 1837.971, -5305.236, 0.311,false,false,false,standard/town_medium_old.lua,
33042, 20391, 1303.738, -4092.539, 5.500, 26365, 1409.578, -4149.530, 5.500,false,false,false,standard/country_small_new.lua,
95286, 58044, 2155.725, -5786.288, 0.881, 33362, 2185.278, -5775.378, 0.800,false,false,false,standard/town_large_old.lua,
95285, 33361, 2108.861, -5798.514, 1.657, 58044, 2155.725, -5786.288, 0.881,false,false,false,standard/town_large_old.lua,
23566, 33360, 2031.765, -5792.792, 3.760, 33361, 2108.861, -5798.514, 1.657,false,false,false,standard/town_large_old.lua,
93498, 33362, 2185.278, -5775.378, 0.800, 33363, 2259.188, -5744.763, 1.150,false,false,false,standard/town_large_old.lua,
93280, 33360, 2031.765, -5792.792, 3.760, 91401, 2084.128, -5647.612, 4.721,false,false,false,standard/town_small_old.lua,
93185, 91401, 2084.128, -5647.612, 4.721, 70379, 2096.010, -5672.263, 4.636,false,false,false,standard/town_medium_old.lua,
52596, 70379, 2096.010, -5672.263, 4.636, 58044, 2155.725, -5786.288, 0.881,false,false,false,standard/town_medium_old.lua,
37036, 33363, 2259.188, -5744.763, 1.150, 26860, 2324.428, -5701.171, 0.450,false,false,false,standard/country_large_old.lua,
71747, 51418, 2389.667, -5657.580, 0.600, 51419, 2466.623, -5642.272, 2.881,false,false,false,standard/country_large_old.lua,
61358, 26860, 2324.428, -5701.171, 0.450, 51418, 2389.667, -5657.580, 0.600,false,false,false,standard/country_large_old.lua,
60935, 51419, 2466.623, -5642.272, 2.881, 51846, 2543.578, -5626.965, 4.530,false,false,false,standard/country_large_old.lua,
93110, 49577, 2060.134, -5591.926, 4.843, 91401, 2084.128, -5647.612, 4.721,false,false,false,standard/town_medium_old.lua,
76406, 37332, 2105.738, -5480.147, 3.144, 68735, 2193.729, -5478.903, 0.200,false,false,false,standard/town_medium_old.lua,
37333, 39103, 2023.652, -5511.845, 3.134, 37332, 2105.738, -5480.147, 3.144,false,false,false,standard/town_medium_old.lua,
71711, 51847, 2595.840, -5574.703, 5.798, 51848, 2648.103, -5522.440, 7.800,false,false,false,standard/country_large_old.lua,
63775, 51846, 2543.578, -5626.965, 4.530, 51847, 2595.840, -5574.703, 5.798,false,false,false,standard/country_large_old.lua,
48567, 51848, 2648.103, -5522.440, 7.800, 37982, 2718.538, -5497.000, 8.658,false,false,false,standard/country_large_old.lua,
48568, 37982, 2718.538, -5497.000, 8.658, 38451, 2790.939, -5478.166, 7.956,false,false,false,standard/country_large_old.lua,
51872, 69755, 2958.760, -5451.960, 6.261, 48566, 2864.843, -5466.061, 7.253,false,false,false,standard/country_large_old.lua,
48525, 38451, 2790.939, -5478.166, 7.956, 48566, 2864.843, -5466.061, 7.253,false,false,false,standard/country_large_old.lua,
67669, 50558, 3050.046, -5428.506, 4.504, 69755, 2958.760, -5451.960, 6.261,false,false,false,standard/country_large_old.lua,
68552, 68398, 3134.573, -5391.089, 3.121, 50558, 3050.046, -5428.506, 4.504,false,false,false,standard/country_large_old.lua,
70196, 51856, 3208.211, -5335.097, 3.250, 68398, 3134.573, -5391.089, 3.121,false,false,false,standard/country_large_old.lua,
68939, 65403, 3268.786, -5277.872, 4.634, 51856, 3208.211, -5335.097, 3.250,false,false,false,standard/country_large_old.lua,
42293, 37262, 3320.269, -5213.770, 5.200, 65403, 3268.786, -5277.872, 4.634,false,false,false,standard/country_large_old.lua,
37579, 68292, 3351.073, -5158.666, 4.800, 37262, 3320.269, -5213.770, 5.200,false,false,false,standard/country_large_old.lua,
5130, 67719, 3381.876, -5103.562, 4.400, 68292, 3351.073, -5158.666, 4.800,false,false,false,standard/country_large_old.lua,
68578, 40819, 3436.916, -5042.740, 3.254, 31540, 3465.750, -5026.278, 2.596,false,false,false,standard/country_large_old.lua,
66106, 67719, 3381.876, -5103.562, 4.400, 40819, 3436.916, -5042.740, 3.254,false,false,false,standard/country_large_old.lua,
71755, 69029, 3499.500, -5014.724, 1.869, 66709, 3528.705, -5009.191, 1.402,false,false,false,standard/country_large_old.lua,
70187, 31540, 3465.750, -5026.278, 2.596, 69029, 3499.500, -5014.724, 1.869,false,false,false,standard/country_large_old.lua,
69693, 66709, 3528.705, -5009.191, 1.402, 68927, 3582.522, -4994.099, 0.860,false,false,false,standard/country_large_old.lua,
88174, 80123, 3533.669, -5033.693, 1.402, 66709, 3528.705, -5009.191, 1.402,false,false,false,street_station/entrance_old.lua,
63241, 71639, 3503.126, -5030.513, 1.869, 69029, 3499.500, -5014.724, 1.869,false,false,false,street_depot/entrance_old.lua,
69196, 68928, 3647.184, -4963.578, 0.608, 68930, 3705.230, -4921.289, 0.350,false,false,false,standard/country_large_old.lua,
68932, 68927, 3582.522, -4994.099, 0.860, 68928, 3647.184, -4963.578, 0.608,false,false,false,standard/country_large_old.lua,
69714, 68930, 3705.230, -4921.289, 0.350, 53405, 3731.345, -4896.645, 2.316,false,false,false,standard/country_large_old.lua,
69707, 53405, 3731.345, -4896.645, 2.316, 69012, 3782.925, -4839.952, 6.206,false,false,false,standard/country_large_old.lua,
69708, 69012, 3782.925, -4839.952, 6.206, 69133, 3845.532, -4763.454, 8.972,false,false,false,standard/country_large_old.lua,
69712, 20149, 3909.436, -4690.114, 9.169, 69706, 3947.713, -4653.601, 8.118,false,false,false,standard/country_large_old.lua,
69709, 69133, 3845.532, -4763.454, 8.972, 20149, 3909.436, -4690.114, 9.169,false,false,false,standard/country_large_old.lua,
69713, 69706, 3947.713, -4653.601, 8.118, 34108, 3989.815, -4621.635, 6.162,false,false,false,standard/country_large_old.lua,
69711, 69705, 4062.258, -4586.610, 1.409, 68388, 4076.534, -4582.442, 0.700,false,false,false,standard/country_large_old.lua,
69710, 34108, 3989.815, -4621.635, 6.162, 69705, 4062.258, -4586.610, 1.409,false,false,false,standard/country_large_old.lua,
68363, 65151, 4217.115, -4502.754, 0.546, 68082, 4152.877, -4551.269, 0.626,false,false,false,standard/country_large_old.lua,
65951, 68082, 4152.877, -4551.269, 0.626, 68388, 4076.534, -4582.442, 0.700,false,false,false,standard/country_large_old.lua,
68303, 67695, 4266.728, -4440.077, 0.474, 65151, 4217.115, -4502.754, 0.546,false,false,false,standard/country_large_old.lua,
39226, 34709, 4299.200, -4366.418, 0.421, 67695, 4266.728, -4440.077, 0.474,false,false,false,standard/country_large_old.lua,
65566, 50018, 4312.014, -4284.957, 0.400, 34709, 4299.200, -4366.418, 0.421,false,false,false,standard/country_large_old.lua,
63194, 68862, 4281.327, -4208.033, 1.385, 50018, 4312.014, -4284.957, 0.400,false,false,false,standard/country_large_old.lua,
71301, 74715, 4255.396, -4098.526, 2.671, 67171, 4260.473, -4128.047, 2.365,false,false,false,standard/country_large_old.lua,
67897, 67171, 4260.473, -4128.047, 2.365, 68862, 4281.327, -4208.033, 1.385,false,false,false,standard/country_large_old.lua,
73838, 41218, 5663.909, -4657.319, 3.240, 49415, 5608.383, -4593.430, 2.411,false,false,false,standard/country_large_old.lua,
70725, 33424, 5749.680, -4667.694, 3.960, 41218, 5663.909, -4657.319, 3.240,false,false,false,standard/country_large_old.lua,
39489, 61657, 5849.004, -4641.386, 4.467, 33424, 5749.680, -4667.694, 3.960,false,false,false,standard/country_large_old.lua,
71941, 72508, 6086.110, -4764.599, 5.950, 71727, 6036.812, -4709.699, 6.232,false,false,false,standard/country_large_old.lua,
55209, 56621, 6138.061, -4844.726, 4.364, 72508, 6086.110, -4764.599, 5.950,false,false,false,standard/country_large_old.lua,
51883, 71727, 6036.812, -4709.699, 6.232, 69123, 5987.439, -4654.981, 5.696,false,false,false,standard/country_large_old.lua,
49112, 69123, 5987.439, -4654.981, 5.696, 37294, 5945.193, -4595.226, 4.659,false,false,false,standard/country_large_old.lua,
72336, 37294, 5945.193, -4595.226, 4.659, 61657, 5849.004, -4641.386, 4.467,false,false,false,standard/country_large_old.lua,
49416, 45083, 5582.397, -4509.354, 1.681, 49415, 5608.383, -4593.430, 2.411,false,false,false,standard/town_medium_old.lua,
75096, 51256, 5549.561, -4554.947, 2.143, 6337, 5504.162, -4502.163, 1.546,false,false,false,standard/town_large_old.lua,
35286, 49415, 5608.383, -4593.430, 2.411, 51256, 5549.561, -4554.947, 2.143,false,false,false,standard/country_large_old.lua,
64545, 45035, 5474.911, -4438.246, 0.934, 63339, 5446.459, -4344.320, 0.731,false,false,false,standard/town_large_old.lua,
63335, 6337, 5504.162, -4502.163, 1.546, 45035, 5474.911, -4438.246, 0.934,false,false,false,standard/town_large_old.lua,
90816, 88281, 5613.115, -4407.687, 2.056, 44728, 5561.720, -4423.818, 1.909,false,false,false,standard/town_medium_old.lua,
45084, 44728, 5561.720, -4423.818, 1.909, 45083, 5582.397, -4509.354, 1.681,false,false,false,standard/town_medium_old.lua,
45060, 44728, 5561.720, -4423.818, 1.909, 45059, 5546.433, -4337.156, 2.879,false,false,false,standard/town_medium_old.lua,
45036, 44728, 5561.720, -4423.818, 1.909, 45035, 5474.911, -4438.246, 0.934,false,false,false,standard/town_medium_old.lua,
73967, 50324, 5184.901, -4083.025, 1.050, 50325, 5258.813, -4113.640, 0.700,false,false,false,standard/country_large_old.lua,
88870, 75279, 5330.268, -4163.732, 0.522, 50327, 5367.644, -4222.470, 0.350,false,false,false,standard/town_large_old.lua,
75508, 59568, 5297.292, -4134.764, 0.632, 75279, 5330.268, -4163.732, 0.522,false,false,false,standard/country_large_old.lua,
59263, 50325, 5258.813, -4113.640, 0.700, 59568, 5297.292, -4134.764, 0.632,false,false,false,standard/country_large_old.lua,
74770, 75566, 5400.177, -4102.359, 2.873, 75279, 5330.268, -4163.732, 0.522,false,false,false,standard/country_large_old.lua,
45278, 45059, 5546.433, -4337.156, 2.879, 45277, 5695.436, -4317.877, 1.614,false,false,false,standard/town_small_old.lua,
79312, 50327, 5367.644, -4222.470, 0.350, 63340, 5420.709, -4249.676, 0.882,false,false,false,standard/town_large_old.lua,
76408, 63340, 5420.709, -4249.676, 0.882, 44916, 5460.417, -4239.447, 1.250,false,false,false,standard/town_small_old.lua,
45248, 45245, 5524.103, -4223.022, 2.224, 44916, 5460.417, -4239.447, 1.250,false,false,false,standard/town_medium_old.lua,
64337, 63339, 5446.459, -4344.320, 0.731, 63340, 5420.709, -4249.676, 0.882,false,false,false,standard/country_large_old.lua,
45246, 45059, 5546.433, -4337.156, 2.879, 45245, 5524.103, -4223.022, 2.224,false,false,false,standard/town_medium_old.lua,
89333, 44383, 5545.528, -4217.134, 2.580, 89332, 5513.265, -4101.552, 5.613,false,false,false,standard/town_small_old.lua,
45247, 44383, 5545.528, -4217.134, 2.580, 45245, 5524.103, -4223.022, 2.224,false,false,false,standard/town_medium_old.lua,
44732, 23928, 5629.156, -4189.742, 4.050, 44383, 5545.528, -4217.134, 2.580,false,false,false,standard/town_medium_old.lua,
44693, 23928, 5629.156, -4189.742, 4.050, 44692, 5597.356, -4107.714, 7.400,false,false,false,standard/town_medium_old.lua,
89937, 45087, 5687.936, -4488.160, 1.900, 91762, 5747.901, -4552.566, 2.972,false,false,false,standard/town_small_old.lua,
89513, 58327, 5850.706, -4486.881, 3.449, 44531, 5895.684, -4535.190, 3.434,false,false,false,standard/town_medium_old.lua,
44592, 44382, 5835.719, -4470.785, 3.450, 44591, 5770.509, -4529.875, 3.200,false,false,false,standard/town_medium_old.lua,
91030, 44371, 5715.797, -4341.983, 1.550, 44375, 5775.762, -4406.389, 3.088,false,false,false,standard/town_medium_old.lua,
74258, 20338, 5644.190, -4393.119, 2.050, 88281, 5613.115, -4407.687, 2.056,false,false,false,standard/town_medium_old.lua,
73749, 45087, 5687.936, -4488.160, 1.900, 88281, 5613.115, -4407.687, 2.056,false,false,false,standard/town_small_old.lua,
61801, 44375, 5775.762, -4406.389, 3.088, 45087, 5687.936, -4488.160, 1.900,false,false,false,standard/town_small_old.lua,
44374, 44371, 5715.797, -4341.983, 1.550, 20338, 5644.190, -4393.119, 2.050,false,false,false,standard/town_medium_old.lua,
89504, 44382, 5835.719, -4470.785, 3.450, 58327, 5850.706, -4486.881, 3.449,false,false,false,standard/town_medium_old.lua,
85186, 44375, 5775.762, -4406.389, 3.088, 81906, 5797.375, -4429.602, 3.187,false,false,false,standard/town_medium_old.lua,
85052, 81906, 5797.375, -4429.602, 3.187, 44382, 5835.719, -4470.785, 3.450,false,false,false,standard/town_medium_old.lua,
55348, 56474, 5861.974, -4369.843, 4.350, 81906, 5797.375, -4429.602, 3.187,false,false,false,standard/town_small_old.lua,
28080, 91386, 5859.635, -4478.567, 3.449, 58327, 5850.706, -4486.881, 3.449,false,false,false,street_depot/entrance_old.lua,
70148, 44531, 5895.684, -4535.190, 3.434, 72975, 5922.655, -4564.158, 4.090,false,false,false,standard/town_small_old.lua,
65990, 72975, 5922.655, -4564.158, 4.090, 37294, 5945.193, -4595.226, 4.659,false,false,false,standard/town_small_old.lua,
73846, 37294, 5945.193, -4595.226, 4.659, 59129, 5998.728, -4551.914, 4.748,false,false,false,standard/country_large_old.lua,
75575, 59129, 5998.728, -4551.914, 4.748, 69785, 6035.042, -4494.439, 4.945,false,false,false,standard/country_large_old.lua,
95459, 56474, 5861.974, -4369.843, 4.350, 64450, 5943.739, -4457.662, 4.488,false,false,false,standard/town_small_old.lua,
75540, 69823, 6051.169, -4427.493, 5.150, 70893, 6062.036, -4354.857, 5.757,false,false,false,standard/country_large_old.lua,
54344, 69785, 6035.042, -4494.439, 4.945, 69823, 6051.169, -4427.493, 5.150,false,false,false,standard/country_large_old.lua,
49384, 44370, 5780.203, -4282.017, 2.800, 49383, 5698.432, -4194.191, 4.163,false,false,false,standard/town_small_old.lua,
45280, 45277, 5695.436, -4317.877, 1.614, 44373, 5665.053, -4270.087, 1.996,false,false,false,standard/town_medium_old.lua,
45279, 44371, 5715.797, -4341.983, 1.550, 45277, 5695.436, -4317.877, 1.614,false,false,false,standard/town_medium_old.lua,
44372, 44370, 5780.203, -4282.017, 2.800, 44371, 5715.797, -4341.983, 1.550,false,false,false,standard/town_medium_old.lua,
43051, 44373, 5665.053, -4270.087, 1.996, 43090, 5649.899, -4239.218, 2.877,false,false,false,standard/town_medium_old.lua,
89263, 8864, 5844.603, -4222.058, 3.997, 89262, 5926.374, -4309.884, 4.669,false,false,false,standard/town_small_old.lua,
